"RESULT","DAY","ID"
4,21/02/27,890
2,20/09/17,188
6,20/07/30,299
6,21/02/25,222
2,20/05/27,216
4,20/08/31,216
3,20/09/02,356
5,21/05/12,106
4,20/06/21,397
5,21/04/04,392
2,21/03/02,522
4,20/06/20,40
5,20/08/08,382
5,21/02/11,584
5,21/02/07,785
4,21/04/08,57
2,20/08/06,13
4,20/07/03,24
4,21/02/10,801
4,20/07/03,848
3,20/12/08,155
3,20/11/05,690
6,21/04/04,554
2,21/05/18,392
5,20/10/13,46
4,21/04/29,209
4,20/10/24,906
4,20/12/24,221
4,20/06/29,848
5,21/03/07,288
4,20/12/11,362
4,21/04/05,299
3,20/06/23,735
5,21/01/02,40
4,20/12/15,606
4,20/08/30,976
6,20/10/29,161
4,20/06/28,860
6,20/10/02,166
5,20/09/13,541
2,20/08/02,721
2,21/02/19,511
3,20/07/11,879
6,20/07/08,137
6,21/04/23,721
4,21/04/17,63
6,20/11/26,844
4,21/01/05,533
4,21/01/14,155
2,21/04/12,735
4,21/05/22,188
4,21/04/02,231
3,21/05/20,42
4,20/12/17,887
4,20/09/15,221
4,20/06/17,106
4,20/08/28,285
4,21/03/28,166
5,20/12/30,250
4,20/11/09,341
2,20/07/19,754
4,20/07/30,559
3,20/07/26,383
5,20/09/07,234
2,20/07/11,155
3,20/06/01,161
3,21/04/21,144
2,20/07/19,785
3,21/01/24,57
4,21/05/05,42
6,20/12/14,223
5,20/11/27,356
4,20/09/21,288
4,21/02/26,436
6,21/03/03,299
5,21/05/09,155
4,20/11/11,891
6,20/06/02,887
4,21/01/28,250
3,20/08/26,742
4,21/02/10,690
3,21/03/04,97
6,21/04/18,324
6,20/08/14,521
3,21/05/17,746
4,20/09/09,162
6,21/01/17,941
6,20/07/30,860
4,20/06/16,137
2,20/07/15,979
5,21/01/19,188
4,20/08/29,871
4,21/03/12,362
6,20/09/07,844
4,21/03/08,801
4,20/08/15,479
3,20/11/28,511
3,20/11/13,63
6,20/12/06,754
5,20/10/22,144
5,20/12/28,442
6,20/12/01,230
4,20/06/26,165
3,20/12/29,240
2,20/12/21,222
6,21/03/03,144
3,20/07/25,906
6,20/06/22,221
5,21/01/18,795
3,20/05/29,344
4,21/04/24,879
5,21/01/02,57
3,21/01/16,522
4,20/07/18,891
4,20/10/26,472
6,21/01/14,717
4,21/03/09,847
3,21/05/19,785
2,20/08/17,498
4,20/12/29,669
5,21/02/23,106
4,20/12/15,253
5,21/01/22,844
4,21/04/11,155
4,21/04/30,742
5,20/09/17,785
3,20/06/26,240
6,21/02/27,498
5,20/06/22,162
6,21/03/27,754
4,20/07/12,161
2,20/10/02,13
4,21/03/01,669
4,20/07/14,887
4,20/08/11,916
2,21/01/14,40
4,20/09/13,721
4,21/01/24,285
5,20/08/09,588
5,20/11/22,908
2,21/03/07,943
3,20/10/15,812
5,20/05/31,483
5,20/06/21,106
5,20/07/03,72
4,20/09/04,181
5,21/04/24,522
3,21/04/23,801
4,20/12/27,554
3,21/03/10,882
2,21/03/14,155
3,20/07/26,230
6,20/07/18,432
4,21/01/17,63
3,20/06/08,669
4,20/09/11,944
5,20/12/13,72
4,20/11/25,916
5,21/01/03,57
4,21/02/12,165
4,20/12/03,620
4,20/08/07,356
3,20/11/25,539
4,20/09/19,230
5,20/06/12,718
5,21/03/28,285
5,21/03/20,440
4,20/11/17,690
4,21/01/09,577
3,21/01/21,882
5,20/07/10,362
5,21/01/09,479
5,21/03/04,742
5,20/12/27,891
5,21/04/17,92
4,21/03/19,106
4,20/07/21,46
3,21/02/17,57
3,20/08/15,944
5,20/10/18,367
2,20/08/01,216
4,20/06/24,222
4,20/11/29,145
4,21/01/25,367
6,21/04/16,690
3,20/09/15,285
4,21/04/08,222
4,21/03/26,887
4,20/10/30,934
6,21/01/15,159
3,20/11/17,620
6,21/03/28,324
4,20/12/08,521
5,20/11/22,221
4,20/05/28,735
5,21/01/16,442
4,20/08/26,944
4,21/04/26,234
2,20/09/22,879
4,20/10/19,188
2,21/05/04,63
6,21/04/01,943
6,21/04/01,159
4,21/01/27,620
4,20/06/05,801
5,20/12/04,145
4,20/11/27,914
2,20/12/10,679
4,20/10/26,92
2,20/05/31,976
2,20/07/29,356
4,20/11/11,893
2,20/12/28,847
5,20/07/14,908
4,21/05/08,588
5,20/09/22,221
4,21/03/17,700
3,20/11/19,871
5,20/07/28,679
4,20/07/10,487
4,20/10/06,85
4,21/01/26,547
2,20/09/12,42
4,20/08/12,72
3,21/01/15,137
2,20/06/26,588
5,20/06/14,511
5,21/03/24,209
4,20/10/29,979
3,21/04/20,356
3,20/09/26,483
5,20/11/11,222
4,20/08/08,432
4,20/07/17,717
4,21/03/06,546
4,20/08/26,432
5,21/03/25,72
4,21/03/19,250
4,21/04/11,40
4,20/08/07,620
4,20/10/08,891
6,20/08/10,908
4,21/05/16,62
3,20/09/30,181
4,20/08/01,24
6,21/04/05,483
5,20/10/31,976
2,20/12/31,890
3,20/09/09,795
2,20/10/01,479
6,20/10/29,844
4,21/02/09,812
4,20/06/17,483
4,21/03/08,46
5,21/01/30,24
2,20/06/25,489
2,20/06/29,521
3,20/12/02,137
6,21/01/04,221
4,20/09/02,718
4,21/01/31,801
4,20/11/19,483
4,20/07/21,392
4,20/09/04,721
4,21/05/14,890
5,20/10/04,230
5,20/10/05,847
4,20/12/18,679
2,20/12/25,162
4,21/02/24,142
3,20/12/24,879
6,21/05/14,606
3,21/01/23,181
5,20/07/15,144
4,21/01/21,487
3,21/01/17,554
2,20/12/22,92
5,21/05/16,166
3,20/05/27,234
5,20/09/26,144
3,20/11/20,754
4,20/12/28,554
5,21/02/03,735
4,20/09/25,906
5,21/02/04,944
4,21/03/30,24
2,20/11/03,166
5,21/01/03,362
3,21/02/25,106
4,21/03/03,620
4,21/03/27,941
3,21/02/23,737
3,20/10/14,871
4,20/12/16,341
5,20/09/06,145
2,20/12/29,908
6,21/05/13,21
4,20/11/03,584
3,20/09/01,735
5,21/03/20,871
5,20/11/11,72
5,20/06/30,166
3,20/10/27,812
5,20/08/29,541
4,21/02/28,362
3,20/11/07,735
4,20/09/18,161
6,21/01/20,487
4,21/05/09,533
6,20/07/29,971
3,21/01/23,979
5,20/12/10,737
3,20/06/25,577
3,20/08/20,344
3,21/04/08,914
4,20/08/21,253
4,21/01/13,63
2,21/02/18,891
3,21/01/25,546
5,20/05/27,24
4,20/10/25,382
5,20/12/06,584
3,20/09/05,826
4,21/04/27,559
4,20/08/10,341
6,20/08/09,209
2,20/09/09,848
5,20/08/11,826
3,21/02/24,979
5,20/10/12,284
4,20/07/21,137
3,20/08/17,812
3,20/10/07,916
3,21/02/18,941
5,21/05/17,383
6,20/09/28,223
4,20/07/01,432
4,20/08/25,588
2,20/07/21,498
5,20/08/15,356
4,20/06/23,717
3,20/12/25,533
3,21/01/07,145
6,20/12/23,472
6,21/01/14,887
5,21/03/08,943
3,20/09/14,679
2,21/05/20,288
4,21/01/03,162
6,20/12/02,737
4,20/08/31,230
4,21/03/08,162
4,20/06/17,188
2,21/03/26,944
5,21/02/10,690
4,21/03/24,539
2,20/11/03,161
4,20/10/23,943
5,21/02/17,868
3,21/05/13,588
3,20/10/24,559
4,20/10/12,13
5,21/03/12,209
2,20/06/11,522
6,21/02/25,584
5,20/06/19,785
2,21/02/27,92
2,20/09/21,162
3,21/03/10,92
4,21/02/03,285
4,20/12/12,145
5,20/12/18,165
4,21/04/18,679
4,20/05/31,362
5,20/08/14,487
4,21/05/11,285
3,20/11/02,860
4,20/07/05,221
3,20/10/06,891
5,21/03/09,106
3,21/05/11,882
5,20/12/20,442
6,20/07/04,513
3,20/07/04,742
4,21/03/31,181
5,20/10/05,887
3,21/05/21,979
4,21/04/27,137
3,20/11/19,943
3,21/03/18,397
3,21/05/11,620
3,20/12/06,541
5,20/07/22,85
5,20/11/14,181
4,21/05/14,521
4,21/02/09,483
4,20/08/12,533
4,21/02/28,13
5,20/08/09,162
3,20/12/18,341
2,21/01/25,522
5,20/12/18,234
4,21/04/19,42
6,20/06/01,934
4,20/08/21,479
3,21/05/13,356
3,21/01/23,669
4,20/07/11,367
4,21/05/21,868
5,21/05/10,181
5,21/02/28,432
5,20/12/01,231
2,20/11/19,62
3,21/02/14,941
4,21/05/21,746
2,20/09/07,746
4,21/04/08,916
4,21/02/20,284
4,20/09/09,541
3,20/05/28,324
6,21/02/24,620
3,21/04/24,97
5,20/05/26,72
4,20/06/23,161
4,21/01/22,341
6,20/10/22,428
4,20/07/10,106
6,20/11/15,754
2,20/12/08,72
2,20/08/20,513
4,20/07/25,513
4,20/07/29,717
3,20/11/01,165
3,20/07/02,442
3,20/08/08,340
4,21/02/07,344
5,21/05/03,826
5,20/07/26,299
5,20/09/28,868
3,20/09/07,63
4,20/07/30,85
6,20/09/17,13
2,20/05/27,620
4,20/10/20,46
5,21/04/07,159
6,21/01/05,737
2,21/03/31,971
2,20/08/24,825
4,20/10/12,483
6,21/05/02,13
4,20/07/30,62
4,20/10/23,826
3,21/02/15,209
2,20/09/07,483
2,20/05/26,188
5,20/11/22,879
5,21/04/17,795
5,20/05/29,690
4,21/05/07,221
6,21/03/13,216
3,20/10/10,472
4,21/03/16,868
4,20/10/06,844
3,20/06/23,42
5,20/12/08,216
4,20/06/17,812
5,20/12/17,554
4,20/08/31,521
5,20/12/09,344
4,21/01/04,718
6,21/02/16,21
3,20/06/15,362
5,20/12/25,721
4,21/02/25,292
3,20/07/29,436
5,20/09/04,847
5,21/01/07,340
6,20/10/02,944
5,20/05/26,13
4,21/01/11,577
3,21/01/31,42
4,20/12/22,362
4,21/02/16,440
4,20/11/25,737
3,21/01/04,679
4,21/01/21,521
4,21/04/20,472
3,21/02/12,860
4,20/09/29,362
2,21/03/24,539
4,20/12/10,231
6,20/10/15,231
4,21/03/05,679
5,20/11/03,46
4,20/07/14,941
4,21/01/17,513
6,21/04/04,344
3,21/05/18,106
6,20/09/30,145
4,20/06/03,253
3,20/06/02,299
4,21/03/19,893
4,20/10/22,891
2,20/11/19,479
5,20/10/09,795
5,20/08/13,285
5,20/12/28,521
5,21/04/10,340
4,21/04/05,253
5,20/09/21,428
5,20/09/08,165
5,20/05/28,324
2,20/11/29,498
5,20/06/20,522
5,20/06/01,914
3,20/06/11,479
3,20/11/12,914
3,20/08/24,906
3,20/12/07,106
4,20/09/21,253
3,20/08/30,145
5,20/12/09,522
2,20/08/23,92
4,21/01/02,487
4,20/06/03,976
6,20/09/08,971
5,20/10/31,511
4,21/04/06,785
4,20/11/06,916
4,21/01/13,941
3,20/06/29,554
5,20/07/02,717
4,20/08/12,161
6,21/01/12,887
4,20/07/27,735
5,20/06/18,522
4,21/05/01,868
4,20/06/29,893
4,21/03/17,577
4,21/05/06,340
4,21/02/16,498
4,21/03/23,916
4,20/07/23,145
5,20/09/03,341
5,20/07/14,826
4,21/04/19,577
2,21/04/08,162
4,20/11/23,606
3,21/02/08,269
4,20/06/05,826
3,20/11/28,161
5,21/04/22,288
2,20/08/31,893
6,21/03/07,85
4,20/11/14,825
5,21/01/29,559
4,20/12/22,785
2,20/07/21,216
2,20/05/25,746
6,20/07/03,159
4,20/05/31,479
6,20/10/17,735
3,20/07/20,890
2,20/10/04,137
4,20/06/23,285
5,21/03/08,106
4,20/06/18,825
2,20/05/31,159
4,21/04/21,941
5,20/07/02,442
3,20/12/13,700
2,20/08/29,521
3,20/11/15,717
4,21/05/02,801
2,20/08/02,288
5,21/02/12,40
3,21/02/03,230
6,21/02/08,737
3,20/06/05,479
5,21/01/07,46
6,21/01/09,785
2,20/06/07,848
6,21/04/27,34
4,21/05/18,588
5,21/03/29,879
2,20/08/02,62
5,20/07/09,428
4,20/07/29,13
4,21/05/05,85
6,20/12/01,513
3,20/07/29,106
6,20/12/07,40
5,21/01/09,13
3,21/04/20,269
6,21/03/19,137
2,20/12/18,890
6,21/05/17,887
5,20/12/21,944
4,20/11/21,735
4,20/08/19,871
5,20/12/23,879
3,21/03/15,801
3,21/01/08,620
4,21/02/27,159
3,20/09/12,868
5,20/08/31,159
3,20/07/01,145
4,21/03/14,269
6,21/02/26,85
4,20/08/05,392
5,20/08/21,188
3,20/06/22,341
4,21/05/23,826
4,21/04/14,234
6,21/05/10,914
5,20/12/19,356
3,20/12/25,882
3,21/04/17,483
3,21/01/24,891
6,20/07/29,222
4,21/01/26,513
4,20/07/13,848
4,20/10/27,223
3,21/03/07,221
4,21/05/07,971
4,20/06/10,801
4,20/07/19,367
5,20/09/10,442
5,20/06/06,746
4,20/10/22,92
6,20/12/22,890
3,20/07/31,165
2,21/02/15,483
5,20/12/17,472
4,20/12/21,539
5,21/02/10,944
4,20/09/30,513
4,20/06/02,397
2,20/06/19,648
5,20/06/27,971
3,21/02/13,161
5,21/05/08,812
4,21/03/11,860
5,20/07/27,679
4,20/08/24,240
4,20/07/24,324
6,20/06/17,479
6,20/12/31,559
3,20/11/27,879
6,21/03/21,487
4,20/12/29,292
3,20/06/13,860
5,21/04/28,916
4,20/08/04,588
4,20/07/10,868
5,20/09/08,42
2,20/07/29,159
4,20/11/04,906
6,21/05/17,57
4,21/05/15,479
2,21/04/13,436
4,20/12/22,362
2,21/05/11,648
4,20/07/16,92
6,20/11/22,344
2,20/11/20,166
5,20/10/14,432
4,20/10/20,511
3,21/01/08,735
4,21/04/03,943
3,20/12/26,442
3,20/10/03,356
2,20/09/07,848
3,20/08/07,483
5,20/05/30,92
5,20/12/19,166
4,21/03/30,577
5,21/01/24,882
5,20/06/09,785
6,21/05/02,397
6,20/06/12,472
5,21/01/12,700
4,20/07/14,362
5,21/04/29,893
2,20/06/08,868
3,21/03/16,944
5,20/09/02,72
2,21/03/16,216
4,21/02/20,234
3,20/09/20,284
4,20/12/02,941
3,20/10/01,825
6,20/12/17,223
3,20/08/15,362
5,21/04/27,979
3,20/09/15,882
4,21/01/25,222
5,21/01/30,522
5,20/08/07,57
4,21/05/14,46
3,21/01/30,717
4,20/12/02,700
5,20/07/26,284
6,20/08/04,584
4,20/06/05,887
3,20/06/04,181
3,21/03/01,362
4,20/09/28,155
3,20/11/25,46
4,21/04/02,231
6,20/10/28,891
4,21/05/08,871
4,20/08/31,269
5,20/08/03,159
5,20/08/03,976
3,20/12/02,669
3,21/01/25,746
4,20/11/17,159
5,20/09/17,718
4,20/08/09,546
4,20/08/16,284
2,20/09/06,844
6,20/12/02,253
3,20/05/27,648
2,21/03/23,340
4,20/11/19,162
2,21/04/27,392
2,21/04/22,648
4,21/05/21,498
3,20/10/29,137
4,21/04/21,539
6,21/01/26,340
2,20/10/27,483
2,21/03/01,941
4,20/10/13,142
4,20/11/28,13
6,20/05/30,216
6,20/12/03,577
5,21/03/24,42
3,21/02/14,546
4,20/11/13,944
3,20/07/13,344
2,21/04/29,85
5,20/07/28,539
5,20/09/02,13
6,21/01/24,533
5,21/04/13,62
4,20/12/27,908
5,20/08/28,700
2,20/09/18,891
3,21/03/13,679
3,21/01/20,511
6,20/07/20,606
2,21/05/01,340
6,20/08/05,934
3,20/08/25,971
2,21/03/20,383
6,20/07/31,746
2,20/12/17,521
5,20/07/19,397
6,20/07/06,356
3,20/10/29,754
5,21/01/15,21
4,21/05/13,436
4,21/04/24,584
3,20/11/03,92
5,20/09/21,145
5,20/08/16,230
3,21/05/03,547
4,20/06/18,340
6,21/01/15,606
3,20/11/25,539
4,20/07/25,559
5,20/07/05,893
3,21/03/03,162
4,21/04/01,356
6,20/09/12,72
4,20/08/24,397
5,20/11/28,860
2,21/04/07,914
3,21/04/29,240
3,21/05/03,717
2,20/11/17,742
3,21/01/04,209
4,20/11/10,472
3,20/12/10,577
2,20/06/24,144
3,20/10/25,72
3,21/04/20,479
3,20/07/04,487
6,20/07/10,906
6,20/08/08,356
4,20/12/07,367
3,21/02/15,746
5,20/09/18,914
6,20/10/09,155
4,20/10/09,63
6,21/05/09,240
2,21/03/16,882
2,20/11/08,620
3,20/12/24,223
3,21/04/21,397
5,20/10/23,606
4,20/09/21,577
2,20/12/08,97
3,21/02/13,559
5,21/05/19,285
2,21/02/23,887
4,21/03/14,847
4,20/06/11,253
5,21/01/28,40
3,20/08/30,868
4,21/04/28,356
5,21/01/04,137
4,21/04/27,221
4,21/02/10,340
2,20/09/02,513
4,21/04/07,344
5,20/07/17,285
4,20/08/31,341
4,20/06/01,584
4,21/05/18,188
2,21/03/12,868
4,21/01/30,46
3,20/06/05,513
5,20/11/25,890
3,21/03/30,620
5,20/06/27,392
6,20/11/03,737
5,21/02/06,679
4,21/01/18,944
3,20/12/22,483
3,21/02/16,142
4,20/10/28,288
5,20/10/31,868
5,20/08/12,577
3,20/07/22,513
5,20/11/20,161
4,20/10/27,718
4,20/06/30,498
3,20/07/17,541
4,21/05/05,137
4,21/03/21,40
5,21/02/09,559
3,20/08/26,521
3,20/06/21,483
4,21/05/13,162
3,20/07/27,521
5,21/05/12,285
3,21/05/02,72
4,20/10/03,166
4,20/09/05,882
3,20/09/15,483
4,20/09/27,285
4,20/06/26,288
5,20/08/31,916
5,20/12/10,511
3,21/02/03,24
5,20/09/07,916
3,20/12/31,144
3,20/10/14,521
6,20/06/13,440
6,20/07/15,145
6,20/10/20,742
2,20/12/20,941
4,20/05/30,145
6,20/10/29,879
5,21/03/01,34
2,21/02/23,34
6,21/02/05,234
5,20/09/11,879
3,20/11/15,397
4,21/03/28,24
4,20/09/07,253
5,20/07/26,893
4,20/07/27,735
2,20/07/18,432
4,20/12/09,46
4,20/09/08,85
6,21/03/28,979
2,20/10/23,188
3,20/10/24,344
2,20/05/30,340
6,21/04/26,221
4,21/02/03,63
6,20/08/13,546
5,20/08/07,166
3,20/08/16,868
5,20/11/03,221
2,20/07/05,367
2,20/05/25,250
4,20/10/12,812
4,20/07/14,521
3,20/12/14,428
4,21/03/18,746
3,20/11/29,223
5,20/08/30,584
3,21/04/30,546
4,20/12/23,230
4,20/12/20,871
5,20/08/25,62
5,20/08/07,721
5,20/06/27,700
4,21/04/26,879
3,21/03/26,162
4,20/07/16,848
4,20/09/12,240
4,21/05/17,606
6,20/08/08,533
4,20/11/01,57
3,21/05/03,162
4,20/12/17,513
4,20/10/11,284
6,21/03/16,879
5,20/08/28,737
4,20/11/26,432
3,20/11/22,57
3,20/08/18,40
2,21/01/22,72
3,20/09/12,825
5,21/01/15,137
3,21/01/03,97
5,21/05/02,943
5,20/10/05,979
4,20/11/11,269
3,20/08/05,847
4,21/03/31,891
4,21/04/16,944
3,21/05/15,62
6,21/04/15,825
4,21/04/22,181
5,21/05/19,222
2,21/03/15,85
3,21/01/17,860
4,20/08/14,882
5,20/10/30,144
5,20/11/30,891
2,21/03/04,483
5,20/06/29,483
5,20/10/19,648
4,20/08/09,382
3,20/06/18,483
3,21/03/04,801
5,20/08/11,844
4,20/08/09,223
2,20/08/07,943
4,20/08/04,440
6,21/03/31,161
4,20/06/09,971
2,20/09/07,223
2,20/06/29,908
4,20/09/20,269
2,20/07/25,62
3,21/04/08,250
4,20/12/08,971
4,21/05/03,356
6,20/09/05,513
4,20/09/29,554
4,21/05/18,137
2,20/11/25,871
5,20/08/19,700
2,20/12/09,489
6,20/08/31,979
4,20/08/23,221
6,20/10/20,533
4,21/01/04,489
4,20/12/31,559
4,20/07/06,606
3,20/09/14,690
3,20/11/18,159
3,21/04/03,588
4,21/05/18,92
2,21/02/23,216
3,20/06/23,392
6,20/07/13,97
4,20/09/17,63
4,21/03/07,159
3,20/10/07,887
4,20/07/17,159
2,21/01/27,57
3,20/12/16,234
5,20/12/25,522
2,20/06/09,487
5,20/10/14,868
5,20/09/03,288
4,20/11/26,292
3,21/04/24,231
4,20/12/26,944
4,21/04/11,979
4,20/10/25,162
4,20/07/15,292
4,20/09/10,57
3,20/08/29,871
4,21/03/04,230
4,21/04/06,848
4,20/06/21,717
4,20/09/10,546
3,21/02/02,234
5,20/06/09,72
5,20/12/27,46
3,20/12/16,63
6,21/03/17,721
4,21/03/06,588
6,21/03/28,944
4,20/10/17,487
6,21/04/04,795
2,21/01/13,161
4,20/06/22,606
5,20/09/28,46
3,21/02/13,489
6,21/03/17,46
4,21/04/15,222
6,20/10/06,487
6,21/03/06,137
6,20/06/25,284
5,20/10/22,882
4,21/04/11,356
5,20/09/21,46
2,21/03/05,442
4,20/12/21,606
6,21/03/07,916
4,21/05/16,812
3,21/05/10,479
6,21/04/12,533
3,20/06/24,137
5,21/04/22,97
4,21/05/13,397
2,20/12/16,442
4,20/06/17,941
3,20/07/28,868
3,20/09/22,487
5,21/03/13,891
5,20/11/13,498
5,20/10/23,801
4,20/06/15,971
4,21/01/04,717
4,20/05/30,288
3,20/10/22,161
4,20/09/07,284
3,20/09/18,24
3,21/05/09,166
5,20/10/12,871
4,21/05/22,344
5,21/02/05,700
5,20/10/06,165
4,20/11/15,944
3,21/01/24,165
4,21/01/04,216
3,20/09/24,269
3,20/06/01,285
4,20/07/30,62
4,20/08/18,21
4,20/11/29,221
4,21/04/29,63
4,20/11/10,860
2,21/02/22,554
3,20/12/04,340
3,20/10/08,436
3,20/06/22,230
6,20/08/20,13
2,20/09/18,547
4,20/10/05,785
6,20/11/02,472
4,20/07/18,292
3,20/08/22,742
2,21/01/08,908
3,20/11/16,63
4,20/11/26,559
4,20/12/04,341
4,20/07/30,879
5,20/05/30,533
3,20/06/02,479
5,21/05/07,392
3,20/10/24,737
5,20/07/07,145
3,21/03/04,559
5,20/11/22,269
2,21/05/23,812
6,20/11/08,106
2,20/06/25,13
3,21/04/03,159
4,20/06/10,230
2,20/10/15,700
3,20/06/13,145
3,20/12/17,209
3,20/10/20,513
5,21/04/15,679
5,21/04/13,188
6,21/03/30,250
3,20/08/15,648
3,21/02/27,299
5,21/05/05,847
3,21/03/09,868
2,21/01/12,717
3,21/03/28,584
3,21/02/26,292
4,20/10/18,825
6,20/06/25,801
4,20/08/12,934
3,20/07/14,825
4,21/05/22,620
4,21/02/23,882
2,21/04/14,240
4,20/12/19,285
5,21/04/22,442
2,20/10/13,165
2,21/05/19,223
5,21/04/20,240
4,21/03/08,979
3,20/11/28,943
4,20/08/09,976
3,21/01/12,860
3,21/04/02,392
3,20/09/23,221
5,21/05/03,253
5,20/06/24,483
5,20/07/19,24
6,21/05/13,106
3,21/03/05,717
4,21/05/04,487
4,21/02/13,216
5,20/08/17,97
5,20/07/04,223
4,20/08/14,795
3,21/04/25,546
3,20/07/23,162
5,21/04/20,679
3,20/12/03,690
4,20/06/25,285
4,21/02/24,941
5,20/12/30,979
3,21/03/01,40
4,20/11/10,871
2,21/05/08,292
4,21/04/18,584
6,20/11/01,344
5,20/07/15,498
3,20/11/05,209
3,20/06/08,879
4,20/10/22,62
5,21/02/03,145
6,21/04/10,397
3,20/12/27,222
4,20/11/30,546
4,21/03/07,785
4,21/03/01,559
6,21/02/12,62
3,21/02/08,906
6,21/03/13,483
5,21/05/20,341
4,20/08/31,479
6,20/10/28,367
3,20/12/28,230
4,20/05/30,13
6,21/04/18,324
4,20/09/12,230
3,20/07/06,908
5,20/09/21,754
4,20/12/10,976
3,20/10/13,209
5,21/05/17,162
3,20/12/08,941
4,20/12/12,721
3,20/09/07,746
3,20/11/12,397
3,20/08/18,383
2,20/11/10,718
6,20/09/27,269
4,20/08/20,679
6,20/11/21,801
5,20/12/29,606
4,20/10/23,85
6,20/11/20,795
3,21/03/12,906
6,20/10/24,717
4,21/01/04,908
6,21/04/10,284
4,21/03/10,230
3,21/01/22,145
5,20/06/22,887
5,21/03/06,63
4,20/08/12,155
2,20/10/08,941
5,21/03/11,340
2,20/07/28,979
6,20/06/18,144
2,20/08/16,165
5,20/07/25,890
4,21/05/09,860
4,21/01/24,324
5,20/09/24,669
3,21/01/05,21
4,21/05/15,588
4,20/05/27,284
3,21/04/05,13
3,21/03/25,382
6,20/08/22,522
5,20/11/02,382
6,21/03/27,539
3,20/08/22,344
4,21/02/23,847
6,20/06/20,42
4,20/12/27,63
5,20/06/28,588
5,21/04/10,489
5,20/07/12,941
5,20/12/15,188
5,21/01/14,234
6,20/07/26,159
4,20/08/01,721
3,21/02/15,46
4,20/06/17,142
2,20/12/01,97
5,21/03/15,159
4,21/05/07,879
6,20/10/31,746
3,20/09/29,795
6,21/03/21,63
2,21/05/16,891
4,21/05/23,546
4,20/12/18,162
6,21/01/22,887
2,20/08/06,155
6,21/01/13,159
4,21/04/26,498
5,20/06/11,40
2,21/05/21,735
4,20/12/21,344
5,21/01/30,890
3,21/02/23,223
4,20/08/14,42
4,21/05/22,240
3,20/11/21,234
3,20/07/19,588
4,20/06/29,428
4,20/12/10,253
4,20/12/05,161
6,21/02/02,648
4,21/01/09,844
4,21/04/11,383
4,20/08/22,801
4,20/07/04,40
5,21/03/18,979
3,20/08/23,234
3,20/11/30,879
5,21/04/10,513
3,21/05/02,155
3,20/10/18,324
5,20/12/23,222
6,20/11/02,440
6,21/04/13,292
4,20/10/12,221
5,20/07/16,250
2,20/06/02,890
3,20/12/06,344
4,21/01/27,606
6,20/09/30,42
6,21/05/14,432
2,20/09/09,240
4,21/02/03,882
5,21/02/09,521
2,20/06/17,144
4,20/10/30,539
6,20/11/12,887
4,20/11/06,382
6,20/09/10,891
4,21/04/17,382
2,20/12/24,908
5,20/06/08,860
5,21/02/08,547
3,20/12/09,648
6,20/12/01,679
4,21/05/18,679
5,21/02/09,442
3,21/01/23,879
5,20/11/04,588
6,21/04/02,21
3,20/06/30,344
4,20/05/31,46
6,20/10/16,908
4,20/06/22,472
3,21/03/29,934
2,20/08/19,539
6,20/10/19,383
6,20/11/22,285
4,21/03/25,356
2,20/11/04,253
4,20/09/04,288
6,20/10/06,397
2,20/10/01,891
2,20/05/30,521
4,21/04/24,511
5,20/08/27,382
4,20/06/27,513
5,20/06/19,216
3,21/03/04,588
3,21/05/03,489
3,21/05/14,908
4,20/07/05,231
5,21/03/24,216
5,20/07/07,472
4,21/02/27,240
4,20/09/05,826
6,20/07/21,879
5,20/12/29,943
3,21/05/17,511
4,20/11/28,209
4,20/11/09,288
4,21/05/14,92
4,20/10/06,690
2,21/04/05,487
3,20/06/13,161
4,20/07/26,13
2,21/03/19,801
5,21/01/06,362
6,20/10/24,914
6,21/04/30,700
4,21/02/21,209
2,20/06/28,72
5,21/01/18,754
5,20/10/20,934
5,21/01/15,648
4,20/10/26,554
2,20/07/10,860
3,20/10/18,72
4,21/03/15,62
5,20/10/02,746
4,20/05/31,216
4,20/09/16,669
5,21/02/03,436
5,20/09/08,436
6,20/06/28,498
5,21/03/03,795
2,20/07/01,717
4,20/08/17,324
5,20/12/15,223
4,20/10/10,34
5,20/11/24,383
4,20/08/13,489
4,20/10/31,812
5,20/10/26,844
4,20/11/16,941
4,21/03/26,891
4,20/06/10,234
4,20/09/09,746
3,21/02/21,916
5,20/09/29,721
5,20/06/20,436
5,20/08/18,795
6,20/05/29,559
6,20/06/23,24
4,20/07/17,825
4,20/06/15,887
3,20/06/25,21
2,20/08/14,432
3,21/03/07,483
2,20/10/22,34
5,20/08/01,341
3,20/07/08,976
4,20/11/14,737
4,20/12/04,161
6,21/05/23,392
5,21/05/11,13
2,20/06/06,826
4,20/09/30,559
3,20/06/24,72
5,20/10/07,979
6,20/07/20,209
4,21/05/11,63
4,20/09/05,57
4,21/02/20,890
4,20/11/01,742
4,21/04/24,971
3,20/10/15,882
6,21/05/04,367
5,21/01/25,144
4,21/01/22,288
3,20/11/28,209
5,20/10/07,440
4,20/08/30,848
4,20/10/04,324
4,20/12/31,871
3,21/02/05,522
4,20/07/02,106
5,20/06/10,717
3,21/04/25,250
4,20/11/09,284
4,21/02/18,669
5,21/01/13,63
4,20/09/18,513
4,20/07/23,299
4,20/11/18,383
4,20/06/15,269
6,21/05/07,269
3,21/02/07,382
5,20/10/16,428
5,20/07/21,285
2,20/09/20,472
