Result,Day,Player
4,2020-11-05,99
3,2020-06-19,334
4,2020-10-29,490
4,2021-04-04,891
3,2020-08-30,871
2,2021-01-17,986
3,2020-06-15,206
6,2021-04-01,332
4,2020-06-29,546
1,2020-06-22,317
3,2020-09-15,806
4,2021-02-02,695
5,2021-03-21,971
6,2021-03-29,397
5,2020-10-23,547
2,2021-05-15,746
4,2020-05-31,240
4,2021-01-08,159
5,2021-05-11,879
5,2021-01-04,106
6,2020-07-25,97
4,2020-09-18,577
5,2020-12-10,980
4,2020-12-15,826
5,2020-06-03,48
3,2020-05-26,140
4,2021-01-05,543
5,2021-02-04,223
4,2020-06-08,155
2,2021-02-25,802
1,2021-03-04,949
6,2021-05-23,934
3,2020-08-30,364
2,2021-01-18,324
4,2021-04-23,754
5,2020-12-31,107
5,2021-04-06,437
3,2020-08-09,148
2,2021-02-02,999
2,2021-01-25,291
3,2021-02-15,681
6,2020-07-27,562
5,2020-12-03,620
5,2021-02-22,34
4,2020-07-22,162
4,2020-07-10,223
1,2020-11-08,578
4,2021-04-07,253
6,2021-03-08,216
3,2020-12-20,342
4,2021-03-03,472
5,2021-05-17,392
4,2020-06-20,72
3,2020-10-04,472
5,2021-05-23,13
5,2021-04-17,924
1,2020-10-20,405
5,2020-10-30,144
5,2020-06-02,533
5,2020-09-21,770
4,2021-01-14,292
4,2021-03-05,97
2,2020-11-22,755
5,2021-02-24,217
3,2021-02-04,754
6,2021-01-01,440
4,2021-05-19,400
4,2020-09-23,721
4,2021-02-21,871
1,2020-11-21,53
4,2020-05-27,976
5,2020-06-22,23
3,2021-03-03,692
4,2021-05-19,222
5,2020-07-08,397
4,2021-04-04,482
2,2021-02-09,970
1,2020-07-16,681
4,2020-06-20,737
2,2021-05-03,528
3,2021-04-21,269
3,2021-04-01,144
4,2020-11-13,737
2,2020-11-26,34
2,2020-12-27,676
4,2021-05-12,682
4,2020-09-03,795
6,2021-01-30,545
6,2020-07-29,356
4,2020-07-31,825
3,2021-02-07,998
1,2020-10-03,862
1,2020-06-20,361
4,2020-09-04,145
4,2020-07-03,825
5,2020-10-29,253
4,2021-05-16,606
5,2020-08-20,879
3,2021-01-29,615
4,2020-07-05,650
3,2020-08-26,476
2,2020-08-15,587
3,2021-01-13,980
3,2020-12-09,550
1,2020-11-10,719
2,2021-02-20,970
3,2020-12-15,297
3,2021-04-04,181
3,2020-10-07,494
5,2020-08-04,288
1,2021-04-09,3
4,2021-04-08,831
2,2021-03-18,291
3,2021-02-25,179
4,2020-06-18,428
5,2021-02-28,992
5,2020-12-17,57
4,2020-06-22,156
2,2020-12-24,785
3,2020-10-30,742
1,2020-12-16,67
4,2021-02-27,324
4,2020-07-28,137
3,2020-10-01,678
3,2021-03-22,442
3,2021-04-20,72
4,2020-07-08,658
2,2020-11-04,420
1,2020-10-05,781
5,2021-03-25,106
5,2020-07-15,559
4,2020-12-09,500
4,2020-09-02,916
4,2021-01-27,428
6,2020-11-17,92
2,2020-06-01,12
4,2020-07-23,859
6,2020-07-16,428
4,2021-02-10,216
5,2020-09-11,617
4,2021-04-08,934
3,2020-09-19,978
3,2020-07-11,483
3,2020-10-28,812
3,2021-05-23,198
3,2020-07-02,798
6,2021-04-06,284
4,2021-03-22,265
3,2021-04-22,432
2,2020-12-03,1
3,2020-12-25,854
4,2021-01-30,334
1,2020-08-07,601
3,2020-08-18,771
4,2021-03-25,721
2,2021-05-10,580
6,2021-04-05,166
3,2020-07-13,713
3,2021-04-12,523
4,2021-05-16,848
4,2021-05-15,826
1,2020-09-09,296
3,2020-06-15,469
3,2020-08-29,551
4,2020-07-28,72
6,2020-08-25,718
5,2020-07-25,106
1,2020-07-13,815
5,2020-07-14,979
4,2020-06-04,461
4,2020-08-01,144
4,2020-08-11,541
6,2020-09-14,108
4,2021-04-03,695
3,2021-03-11,919
5,2021-03-03,181
2,2020-07-04,795
4,2020-08-17,848
1,2020-12-29,101
2,2021-01-24,800
1,2020-09-05,439
3,2020-07-23,900
4,2021-01-06,142
3,2021-04-01,106
5,2021-03-05,539
4,2020-08-24,584
3,2021-01-06,679
5,2020-12-02,324
2,2020-11-07,539
4,2020-12-27,306
3,2020-08-19,161
1,2020-08-24,929
4,2020-08-21,162
4,2020-12-05,288
4,2021-05-24,309
3,2021-01-06,783
5,2021-01-03,717
4,2021-05-23,152
1,2021-03-26,683
2,2021-01-07,552
5,2020-06-29,746
1,2021-02-11,612
3,2020-08-15,528
3,2021-04-17,216
4,2021-05-24,743
2,2020-07-13,973
2,2020-11-03,906
3,2020-07-03,746
3,2020-12-31,871
3,2020-06-01,735
3,2020-10-31,669
4,2021-04-20,292
4,2020-10-20,204
4,2021-04-15,116
3,2020-08-13,502
4,2021-04-13,161
4,2020-06-10,159
4,2020-09-27,985
3,2020-07-17,651
5,2021-02-09,943
4,2020-11-12,700
1,2020-06-27,226
1,2020-10-30,841
4,2020-07-09,362
4,2021-03-26,847
4,2021-01-07,547
4,2020-09-17,174
4,2020-09-12,46
3,2020-08-10,159
5,2021-02-16,272
1,2020-09-02,460
3,2021-03-20,12
3,2021-04-11,638
5,2021-04-08,737
4,2020-10-08,979
3,2020-12-17,440
5,2020-10-02,664
6,2021-02-14,356
4,2020-11-28,269
3,2020-12-14,479
3,2020-11-29,513
4,2020-10-23,848
5,2021-01-03,620
1,2021-02-03,645
2,2020-09-05,311
4,2020-09-14,231
2,2020-11-05,587
3,2021-04-30,436
3,2021-02-19,144
4,2021-04-01,818
2,2021-05-01,99
1,2020-09-13,515
2,2020-07-20,63
1,2020-10-06,832
2,2020-09-14,301
5,2020-07-19,240
4,2020-12-20,976
6,2020-10-27,958
6,2020-08-12,599
4,2020-06-02,584
2,2020-12-08,795
4,2020-07-10,267
3,2020-06-28,523
2,2021-02-27,273
2,2020-07-03,175
2,2021-03-16,388
3,2021-04-21,55
3,2020-11-24,814
4,2021-01-06,166
4,2020-08-23,340
5,2021-04-19,568
3,2020-07-25,148
2,2021-04-13,188
2,2020-09-24,996
2,2020-07-28,844
4,2021-02-12,893
2,2021-03-30,39
2,2021-04-06,732
3,2020-11-22,975
6,2021-05-16,196
2,2020-08-03,106
4,2020-07-14,46
5,2021-04-08,593
4,2021-02-16,442
3,2020-06-11,157
4,2021-02-15,440
4,2020-06-22,222
3,2020-09-02,290
3,2021-04-23,754
4,2021-03-05,221
6,2021-01-27,689
6,2020-09-18,921
3,2020-08-13,165
3,2020-12-01,841
2,2021-02-28,301
4,2021-03-15,223
3,2021-05-13,726
4,2020-07-21,971
5,2021-03-07,467
5,2020-07-04,183
4,2020-10-24,737
3,2020-11-17,993
4,2021-01-11,340
3,2021-05-07,392
3,2020-06-25,285
3,2021-03-07,259
4,2020-10-20,373
2,2020-07-19,522
2,2020-12-26,996
3,2020-10-29,801
3,2021-01-15,890
1,2020-09-09,492
4,2021-02-05,299
2,2020-07-19,214
6,2021-05-16,801
5,2020-05-29,317
3,2021-01-16,695
2,2021-03-14,979
4,2021-01-10,392
3,2021-03-10,914
5,2020-07-03,700
5,2020-07-12,588
5,2020-07-05,718
5,2020-10-04,620
3,2020-12-17,607
4,2020-06-08,710
3,2020-07-17,287
4,2021-04-28,432
4,2021-03-03,154
2,2021-05-05,153
5,2020-06-04,484
2,2021-05-06,512
2,2020-06-23,222
1,2020-09-29,524
6,2020-09-08,606
4,2020-09-09,984
2,2020-06-11,527
6,2021-04-06,487
3,2020-07-12,908
3,2020-07-28,360
4,2020-07-04,528
6,2020-12-16,916
3,2020-07-16,810
4,2020-12-26,882
5,2020-12-13,778
2,2020-06-03,971
6,2021-05-17,512
5,2020-06-18,566
4,2020-07-24,42
5,2021-04-23,833
4,2020-11-25,288
2,2020-07-10,649
4,2021-01-20,511
2,2021-04-07,872
2,2020-10-06,995
1,2021-01-09,942
3,2020-08-23,276
4,2021-02-05,648
2,2021-01-16,679
2,2020-10-12,81
6,2020-11-16,106
4,2020-12-20,483
5,2020-09-28,891
5,2020-12-08,483
3,2020-11-21,825
5,2020-12-16,223
1,2020-09-20,173
4,2020-07-28,97
2,2021-04-28,284
4,2021-05-13,514
4,2021-04-25,92
4,2020-07-06,533
5,2021-01-31,785
5,2021-04-13,671
3,2020-06-14,655
4,2021-01-26,13
4,2021-02-18,245
2,2020-11-22,238
3,2020-10-02,382
2,2020-12-06,539
3,2021-02-13,324
4,2020-10-14,882
2,2020-06-27,320
5,2020-07-03,848
5,2021-02-06,92
4,2020-12-14,795
4,2021-02-24,92
5,2020-12-09,106
3,2020-08-09,606
4,2021-02-22,511
4,2020-07-17,754
5,2021-03-11,32
5,2020-05-28,489
4,2020-11-24,737
5,2021-04-19,536
4,2021-04-19,513
1,2021-01-05,725
4,2020-12-08,879
1,2020-11-15,667
1,2020-12-15,711
3,2020-09-07,34
5,2021-01-30,92
2,2020-10-02,62
5,2020-09-23,801
3,2021-04-24,491
4,2020-06-09,620
3,2020-11-09,577
5,2020-12-11,887
5,2021-04-24,392
2,2020-08-18,240
2,2020-08-02,866
5,2020-07-13,976
2,2021-02-06,48
6,2021-05-15,269
3,2021-02-27,114
3,2020-08-25,742
1,2021-05-03,331
1,2020-09-21,200
4,2020-11-06,134
6,2020-10-18,864
3,2021-02-28,223
4,2020-09-27,378
4,2020-09-05,606
5,2020-10-24,827
5,2020-06-02,795
6,2020-10-08,977
1,2021-01-29,933
5,2020-06-19,516
2,2021-01-10,215
4,2021-04-24,522
2,2020-05-31,594
3,2021-03-03,169
1,2020-10-04,149
3,2021-01-28,327
1,2021-04-28,473
1,2020-11-04,687
5,2020-12-21,324
3,2021-05-06,289
5,2021-01-28,324
3,2021-03-10,499
4,2021-03-07,580
6,2021-01-25,286
2,2021-01-18,979
4,2021-04-06,222
2,2020-08-19,221
3,2020-06-07,760
3,2021-02-18,773
4,2020-09-06,554
3,2020-10-26,288
3,2021-01-10,401
3,2020-06-21,531
4,2020-10-17,972
5,2021-01-24,887
4,2021-04-03,367
5,2021-03-16,717
3,2020-06-22,622
3,2020-10-12,882
6,2020-10-16,890
2,2020-12-07,887
4,2020-09-07,221
4,2021-02-22,190
5,2020-11-09,472
1,2021-03-30,880
3,2021-05-23,339
5,2021-05-17,362
5,2021-01-18,868
4,2020-10-11,367
4,2021-04-06,887
3,2021-02-17,367
5,2020-07-16,426
1,2020-08-11,490
3,2021-04-07,516
2,2020-09-02,837
2,2020-07-30,299
3,2021-01-19,145
3,2020-08-08,290
2,2020-08-06,161
5,2021-03-29,250
5,2021-04-02,34
4,2021-05-24,679
3,2020-12-13,603
4,2020-11-28,489
5,2020-07-19,801
4,2020-09-07,592
3,2020-09-16,341
5,2020-12-08,340
3,2020-10-27,868
3,2020-08-10,554
2,2021-03-11,604
5,2020-10-10,877
1,2021-02-17,114
2,2020-10-27,125
3,2021-01-22,928
5,2020-07-30,299
4,2020-08-12,202
3,2020-08-16,55
2,2021-01-07,591
4,2020-07-25,459
4,2020-06-23,246
6,2020-10-14,801
2,2021-05-19,206
4,2020-11-15,344
3,2021-04-02,527
1,2020-11-19,862
3,2021-01-16,202
3,2020-08-31,873
4,2020-12-18,944
2,2021-01-05,56
6,2020-09-09,180
5,2020-08-02,887
3,2020-09-04,91
3,2020-09-19,950
1,2020-07-11,147
2,2020-10-28,912
2,2020-07-16,851
2,2020-08-09,108
5,2020-10-14,115
3,2020-11-04,992
6,2020-10-15,223
1,2020-09-29,900
2,2020-06-23,396
2,2020-10-18,510
5,2020-11-25,298
3,2020-08-21,123
4,2020-11-06,154
1,2021-01-30,327
2,2020-06-17,26
3,2020-06-15,473
4,2021-01-20,654
4,2020-06-21,358
5,2021-05-20,868
3,2021-05-08,662
5,2021-01-08,57
2,2020-07-07,776
4,2020-12-07,947
5,2021-02-09,181
3,2021-05-22,975
1,2021-01-24,733
4,2021-01-20,785
3,2020-08-09,33
4,2020-11-03,97
6,2021-05-07,46
6,2020-10-18,801
2,2021-01-04,284
4,2020-10-24,908
6,2020-06-12,269
5,2020-06-13,812
4,2021-03-21,221
5,2020-07-21,914
3,2021-03-12,660
1,2020-11-13,18
5,2020-07-13,442
4,2020-08-07,851
4,2020-07-19,269
1,2020-08-02,394
4,2020-10-09,547
3,2020-08-17,503
4,2020-11-19,159
3,2020-06-08,848
2,2021-01-29,241
4,2021-04-12,487
1,2020-11-12,676
4,2020-08-07,669
4,2020-07-17,868
2,2020-07-28,916
1,2020-09-23,838
5,2020-09-21,144
2,2020-09-19,616
5,2020-07-13,432
4,2020-12-23,976
3,2020-07-17,186
1,2020-05-27,313
2,2020-06-26,561
2,2020-12-25,136
3,2020-09-03,307
4,2020-08-17,95
2,2020-08-03,987
4,2020-12-12,479
1,2021-05-12,743
6,2021-02-16,519
5,2020-08-17,181
2,2020-08-25,22
5,2021-05-24,690
6,2020-06-20,440
2,2020-06-21,165
3,2021-01-30,708
2,2021-03-21,613
4,2021-04-04,13
4,2020-07-18,489
3,2021-03-25,823
2,2021-02-17,718
3,2020-05-27,500
4,2020-06-05,554
2,2020-08-17,50
2,2020-09-24,742
4,2021-04-24,894
3,2021-05-15,174
2,2020-11-11,382
2,2020-07-26,249
3,2020-07-10,106
3,2020-07-16,118
3,2020-08-03,165
4,2021-05-18,743
4,2021-03-02,848
5,2020-09-29,240
4,2020-08-06,943
6,2020-08-01,522
4,2020-09-21,735
2,2020-06-29,299
5,2020-07-16,462
4,2021-04-22,142
3,2020-12-30,377
4,2021-01-15,615
2,2021-02-28,223
2,2020-12-16,968
4,2020-07-18,606
6,2021-01-21,834
2,2020-11-30,976
1,2021-01-30,268
4,2021-03-13,221
6,2021-04-13,656
4,2021-02-21,846
3,2021-04-12,489
3,2020-09-01,721
4,2021-01-15,498
3,2020-11-24,690
4,2021-01-18,356
6,2020-11-24,548
4,2021-02-06,257
4,2020-10-25,661
1,2020-08-13,529
5,2021-04-09,505
4,2020-09-05,335
3,2021-04-09,837
3,2020-10-15,273
3,2021-04-03,262
2,2020-08-08,468
4,2020-11-27,292
4,2020-12-28,428
4,2020-08-12,230
4,2021-04-14,891
5,2020-11-16,731
3,2021-03-26,337
5,2020-12-28,573
5,2021-03-12,742
5,2021-01-16,367
4,2021-04-17,227
5,2021-01-25,144
2,2021-04-14,841
3,2021-01-09,489
3,2020-08-19,41
1,2021-02-01,65
2,2020-11-06,313
5,2020-10-24,383
1,2021-04-26,864
5,2020-07-28,737
3,2020-08-25,991
1,2021-01-11,208
1,2020-08-17,895
2,2021-03-23,151
4,2020-08-25,740
4,2021-02-10,488
5,2020-10-20,754
2,2020-10-14,973
5,2020-06-02,971
3,2020-12-07,812
1,2020-09-22,462
2,2020-11-14,979
4,2021-04-06,391
5,2021-02-11,799
4,2020-09-11,341
4,2020-09-02,735
5,2021-05-13,230
5,2020-12-03,979
6,2020-07-01,944
5,2021-05-17,785
3,2020-12-08,349
2,2021-03-27,13
2,2020-08-02,847
4,2021-05-01,24
2,2020-11-28,240
4,2020-09-12,339
4,2020-07-31,17
3,2020-09-05,950
6,2020-06-28,549
6,2020-10-19,785
5,2020-09-13,159
1,2020-10-18,586
5,2020-09-05,729
1,2021-01-23,279
3,2020-10-29,697
6,2021-02-23,690
5,2020-10-21,737
2,2020-08-22,763
4,2020-10-17,231
5,2020-08-10,222
3,2021-03-29,931
5,2021-02-21,322
3,2020-11-22,879
3,2020-07-31,180
3,2020-07-24,38
5,2021-04-11,755
3,2020-10-25,435
4,2020-06-21,718
3,2020-06-22,740
6,2020-07-22,50
2,2020-06-05,192
4,2020-12-05,811
6,2020-08-08,292
4,2020-11-04,21
2,2020-09-03,956
2,2020-12-16,432
4,2020-10-09,72
4,2020-10-27,437
5,2021-04-11,975
4,2020-10-25,187
4,2021-02-27,162
3,2021-05-05,343
6,2020-10-08,92
2,2021-04-04,731
3,2020-11-16,522
3,2020-06-06,638
3,2020-10-16,442
2,2020-06-16,321
5,2020-08-01,40
2,2021-01-29,844
4,2021-05-09,43
4,2020-07-09,847
3,2021-04-29,188
5,2020-11-15,916
4,2020-06-09,470
4,2021-02-20,463
3,2021-02-10,680
6,2020-07-17,472
3,2020-06-15,230
2,2021-02-20,230
3,2020-11-29,839
4,2021-01-25,721
5,2020-08-08,963
3,2021-03-31,593
4,2020-09-23,868
5,2020-11-03,392
5,2020-10-23,985
5,2020-11-12,46
2,2021-01-11,674
3,2020-10-24,860
4,2020-12-22,276
2,2020-09-11,202
4,2020-10-27,253
4,2021-05-18,916
5,2020-07-04,487
1,2020-12-22,22
6,2020-07-24,240
2,2020-09-23,493
3,2020-08-24,26
4,2020-09-03,588
3,2020-12-24,633
1,2021-03-27,691
4,2021-02-22,383
3,2020-11-10,847
3,2021-02-14,871
5,2020-10-03,606
5,2021-01-18,273
6,2021-03-01,106
3,2020-11-25,277
6,2020-05-29,40
3,2020-11-14,541
4,2020-08-30,539
6,2020-07-01,669
5,2020-06-18,344
1,2021-03-28,427
1,2020-06-26,686
2,2020-09-28,59
2,2021-05-08,191
2,2020-09-02,511
5,2020-10-01,216
2,2020-07-21,137
4,2020-06-23,222
5,2021-01-04,216
3,2020-08-14,400
4,2020-12-11,914
5,2020-07-09,935
2,2020-07-15,48
5,2021-04-24,653
4,2021-01-15,367
4,2020-09-03,507
1,2021-03-16,676
2,2020-12-27,68
5,2020-08-04,754
5,2021-01-20,577
2,2021-02-13,308
6,2020-11-01,908
3,2021-02-26,97
2,2020-07-19,797
6,2020-12-14,848
6,2021-04-03,606
6,2020-10-22,921
2,2020-09-02,819
3,2020-07-26,383
3,2020-07-25,854
3,2020-11-05,382
5,2021-04-11,882
4,2021-01-12,985
6,2020-09-12,669
1,2020-12-18,959
3,2021-02-28,216
3,2021-01-11,42
4,2020-09-26,754
1,2020-07-05,736
3,2021-05-17,711
5,2020-09-07,322
5,2020-12-14,824
3,2020-11-01,501
3,2021-02-19,231
5,2020-07-15,943
6,2021-04-29,227
5,2020-07-30,440
3,2020-07-21,281
5,2020-06-06,681
5,2021-01-03,721
5,2020-07-17,188
3,2021-05-16,62
3,2021-05-05,915
5,2020-12-24,528
5,2020-11-28,565
5,2020-10-25,770
5,2020-08-26,308
3,2020-06-25,976
3,2021-03-31,508
3,2020-12-01,282
4,2021-01-24,343
4,2020-05-30,916
1,2020-11-25,756
3,2021-04-29,554
3,2021-02-26,205
1,2020-09-28,41
2,2020-12-12,554
2,2021-05-09,489
1,2020-08-29,771
2,2020-12-25,42
1,2020-10-14,272
3,2020-08-04,723
6,2021-01-02,367
3,2020-09-19,847
5,2021-03-15,893
3,2021-01-13,7
3,2020-06-08,483
3,2021-04-27,223
5,2020-10-17,407
3,2021-04-06,943
5,2020-07-28,34
2,2020-09-22,812
4,2021-05-10,906
4,2020-09-04,222
3,2021-05-18,934
3,2020-08-30,893
3,2021-03-22,140
2,2020-07-13,4
3,2020-06-19,696
6,2021-05-07,979
6,2020-07-11,554
4,2021-04-10,323
3,2020-06-06,851
5,2021-03-12,700
2,2020-11-03,573
2,2020-12-18,397
2,2020-11-19,32
2,2021-04-11,882
5,2020-10-29,316
4,2021-04-26,812
3,2020-08-18,540
5,2020-08-23,489
6,2021-04-29,97
5,2020-11-10,498
4,2021-04-17,726
5,2020-10-20,887
2,2020-11-30,976
3,2020-09-12,19
2,2021-02-08,106
5,2020-07-14,161
3,2021-02-23,939
4,2020-06-15,522
3,2020-08-28,905
4,2020-06-14,812
4,2020-10-16,539
6,2020-11-25,308
4,2021-05-13,742
6,2020-11-05,648
1,2020-09-12,95
3,2020-08-25,495
3,2020-07-27,93
4,2020-11-04,76
4,2021-01-30,625
4,2020-10-04,155
3,2020-12-09,8
1,2021-02-25,393
3,2021-01-19,261
4,2020-09-07,914
4,2021-03-22,721
2,2021-03-28,861
6,2020-08-19,62
4,2020-05-31,13
3,2021-05-19,695
1,2021-02-23,405
3,2020-08-04,927
3,2021-04-02,223
5,2020-06-30,269
4,2020-07-07,871
3,2020-10-04,432
3,2021-04-30,666
4,2020-06-22,24
2,2020-09-07,21
4,2020-10-21,285
1,2021-04-04,788
1,2020-10-14,0
6,2020-09-13,383
5,2021-05-20,890
3,2021-01-20,521
3,2021-02-26,292
5,2020-08-12,908
3,2021-01-27,131
4,2020-10-22,648
5,2020-11-07,89
3,2021-04-25,40
3,2021-03-05,619
6,2020-08-30,371
2,2020-11-08,644
6,2020-07-06,498
4,2020-10-16,588
2,2020-07-11,393
1,2021-01-14,3
3,2020-06-24,916
3,2021-01-02,402
2,2021-01-04,998
4,2021-01-24,253
6,2020-07-18,742
4,2021-04-04,588
1,2020-05-26,898
3,2020-12-21,876
2,2020-07-03,284
5,2021-01-02,94
3,2020-08-26,681
3,2020-11-03,848
5,2021-04-22,142
2,2020-11-15,353
4,2020-10-28,341
5,2021-01-01,344
5,2020-07-12,162
4,2020-07-20,742
2,2021-04-12,656
3,2020-05-30,765
1,2020-12-09,301
3,2020-07-03,356
5,2020-06-10,479
1,2020-08-19,433
1,2021-05-06,967
3,2020-09-21,467
5,2020-10-06,546
3,2020-08-18,234
5,2020-06-16,539
4,2021-04-13,48
4,2021-03-04,666
5,2021-03-03,666
1,2021-01-02,599
3,2020-09-28,882
1,2020-10-01,337
6,2020-11-08,934
5,2020-09-30,795
1,2021-03-08,510
5,2021-03-05,447
5,2021-03-29,554
4,2020-08-21,547
4,2020-11-05,21
4,2021-05-06,735
3,2020-12-04,80
5,2020-08-26,367
6,2020-08-30,299
5,2021-03-09,648
1,2021-04-03,984
5,2021-02-14,231
3,2020-10-24,891
3,2021-03-20,60
2,2021-01-23,665
4,2021-01-08,584
5,2020-06-29,340
4,2020-12-25,146
3,2020-10-28,224
6,2020-07-30,57
4,2020-10-18,193
4,2020-12-06,606
2,2021-03-23,273
3,2020-09-03,158
4,2021-05-14,253
5,2021-02-05,161
5,2021-02-19,483
5,2020-11-19,599
4,2020-10-29,144
4,2021-05-09,754
4,2020-07-05,973
3,2021-02-15,914
5,2021-02-19,737
4,2020-07-06,979
3,2021-01-16,288
6,2021-01-20,546
2,2020-08-23,921
6,2021-04-14,162
5,2020-12-15,848
4,2020-11-23,209
3,2020-08-27,67
1,2020-07-31,493
4,2021-05-08,292
3,2021-05-21,848
2,2020-11-20,985
1,2020-07-25,666
6,2020-11-13,943
3,2020-09-03,709
4,2021-03-06,700
3,2020-09-22,62
6,2021-01-01,269
4,2021-03-13,700
5,2020-12-12,719
3,2021-01-06,63
4,2020-09-22,979
3,2020-07-15,786
1,2020-06-04,855
3,2020-10-08,366
3,2020-12-10,588
3,2021-05-08,381
4,2020-08-08,392
2,2020-12-07,57
4,2020-12-23,718
1,2020-08-27,494
3,2020-11-03,510
3,2020-12-16,222
6,2020-12-17,166
6,2020-09-20,121
5,2020-07-03,882
3,2020-11-13,357
4,2021-02-04,479
2,2021-02-27,546
6,2020-06-27,231
6,2021-03-16,188
5,2020-10-21,509
2,2021-03-25,261
2,2021-05-10,261
3,2020-06-30,70
2,2021-04-19,308
6,2021-04-25,826
5,2021-05-09,442
5,2021-05-16,848
4,2021-04-04,871
2,2020-10-05,2
4,2020-05-30,344
6,2021-04-04,682
2,2020-08-21,120
1,2021-05-11,555
2,2021-04-06,234
2,2021-03-02,971
1,2020-08-20,818
3,2020-07-07,37
1,2020-09-13,744
4,2020-08-23,144
4,2021-01-22,735
4,2020-12-30,155
4,2021-03-17,971
4,2021-03-24,111
3,2020-09-21,299
3,2020-09-25,375
3,2020-08-30,464
5,2020-12-29,943
4,2020-07-20,554
6,2020-06-10,513
2,2021-03-15,812
6,2020-07-05,559
4,2020-07-04,445
4,2020-09-12,914
2,2021-05-08,455
3,2020-11-23,599
2,2020-10-30,196
4,2020-12-14,340
3,2020-07-13,178
5,2021-03-30,250
3,2020-06-24,699
4,2020-09-02,943
4,2020-11-08,92
1,2020-11-18,909
3,2021-05-16,521
4,2020-07-20,655
4,2021-05-08,222
5,2020-10-01,162
2,2020-07-18,816
3,2020-12-12,657
4,2020-12-22,931
2,2021-01-31,286
6,2020-12-04,181
2,2021-04-12,860
4,2020-09-01,979
4,2020-12-19,533
4,2020-07-28,541
2,2020-10-07,90
4,2020-10-13,410
4,2021-02-09,498
5,2021-02-11,159
3,2021-01-07,971
6,2020-08-05,106
4,2020-12-08,397
5,2020-10-04,539
2,2021-01-12,162
4,2020-09-25,893
4,2021-03-26,240
4,2020-10-13,285
4,2021-03-16,690
3,2020-08-01,460
2,2020-10-11,248
3,2021-03-18,947
3,2020-07-16,860
5,2020-12-26,669
5,2020-07-05,103
3,2020-07-18,70
4,2020-12-22,513
3,2020-10-13,483
6,2020-07-08,285
6,2021-02-18,844
3,2020-12-09,501
4,2020-06-04,577
6,2020-06-08,943
6,2021-01-28,7
3,2020-07-24,887
1,2020-12-14,439
3,2020-06-24,860
6,2021-04-26,976
4,2021-01-29,31
2,2020-10-18,413
2,2021-02-08,383
4,2021-04-30,754
6,2020-09-02,472
4,2020-06-17,136
2,2020-09-21,382
6,2020-09-16,159
1,2020-07-17,369
4,2020-08-30,742
3,2020-11-18,942
2,2020-07-13,919
3,2021-04-29,290
3,2020-06-22,63
6,2020-08-11,144
3,2020-06-23,612
3,2020-06-30,971
5,2021-05-01,890
4,2020-10-04,811
2,2020-05-25,97
2,2020-07-12,825
1,2020-07-14,851
4,2020-11-15,833
5,2020-05-27,868
5,2021-01-14,511
2,2020-09-10,700
6,2020-09-11,887
2,2020-05-28,814
2,2020-07-02,489
3,2021-05-10,222
5,2021-04-15,679
5,2020-12-26,737
5,2020-09-09,209
3,2020-08-23,539
3,2020-12-21,590
6,2021-03-12,559
5,2021-02-26,166
4,2020-08-28,718
2,2021-01-23,559
3,2021-03-18,584
5,2020-11-30,537
1,2020-11-29,822
2,2020-06-19,194
5,2020-10-28,721
2,2021-02-12,630
5,2020-09-29,662
4,2020-10-23,901
4,2020-07-27,557
4,2021-04-12,472
4,2021-05-11,574
3,2020-11-08,427
4,2020-09-28,65
2,2020-10-24,725
6,2020-06-14,13
4,2021-05-06,85
4,2020-08-03,482
2,2020-07-25,97
3,2021-04-08,868
2,2020-12-14,31
4,2020-06-19,976
3,2020-11-01,371
4,2021-04-27,40
3,2020-08-17,514
4,2021-04-03,341
5,2021-02-06,144
3,2020-08-23,284
2,2020-11-19,969
3,2020-10-21,286
4,2020-08-19,971
4,2021-02-25,269
2,2021-04-10,487
2,2021-03-08,976
2,2021-02-03,472
6,2020-08-02,20
4,2020-09-28,46
1,2020-12-31,797
2,2020-06-22,316
4,2021-03-04,475
3,2020-05-26,547
6,2020-06-10,800
2,2021-03-24,935
6,2021-01-23,844
2,2020-09-13,223
4,2021-01-02,372
3,2021-05-05,419
4,2020-11-05,620
5,2021-04-24,593
3,2021-04-27,66
3,2021-03-11,769
3,2020-07-21,606
5,2020-09-15,324
3,2020-11-05,785
4,2021-05-02,475
5,2020-09-07,428
3,2021-03-29,771
5,2020-10-10,285
4,2020-09-19,864
4,2020-06-15,882
4,2020-05-28,835
6,2021-04-08,826
5,2020-12-06,209
6,2021-05-02,857
5,2020-11-25,679
4,2020-09-15,21
4,2020-06-04,871
3,2020-06-29,85
2,2021-01-27,599
5,2021-04-27,216
3,2020-12-21,835
4,2021-02-20,477
1,2021-05-09,568
3,2021-01-26,887
1,2020-07-01,642
2,2021-04-23,662
3,2021-02-19,934
5,2020-06-05,397
3,2020-08-02,689
6,2020-08-24,970
4,2021-03-02,284
3,2021-05-07,436
4,2020-09-07,299
4,2020-06-22,891
5,2021-01-06,494
2,2021-02-05,330
1,2021-03-30,124
2,2021-05-07,956
3,2020-07-14,5
3,2020-11-06,591
2,2020-07-27,57
6,2020-12-28,447
3,2021-01-13,266
5,2020-05-25,140
1,2021-04-07,321
4,2021-01-13,944
3,2020-12-18,155
1,2020-08-16,80
3,2021-01-31,161
3,2020-08-06,547
3,2021-01-28,584
4,2020-11-13,479
